hour_of_day,day_of_week,is_weekend,is_peak_hour,active_users,requests_per_minute,avg_request_size_kb,api_calls_per_minute,db_queries_per_minute,background_jobs_count,cache_hit_ratio,allocated_cpu_cores,allocated_memory_gb,container_count,running_services_count,network_in_mbps,network_out_mbps,disk_read_ops,disk_write_ops,avg_response_time_ms,error_rate_percent,scheduled_job_flag,release_day_flag,cpu_usage_percent,memory_usage_percent
16,0,0,0,1670,2270.091949307841,8.998121676202423,562.7437942998483,392.0192884605834,1,0.9703258077260366,4,12.859808755494127,13,41,17.806204080568197,15.576698130763658,482.01123689419364,87.70827620883385,76.59450767580977,0.37311760763474067,0,0,45.57137075791394,66.50954609544553
9,4,0,0,3678,5396.23033617076,54.96150638523687,1267.356893252297,931.5322420496897,4,0.8053883166564779,16,54.2886638600175,14,7,57.42015204739581,50.652981976568,1131.013209136116,426.6610721824618,98.24346254481642,0.6374128518350051,1,0,100.0,54.18075591666789
19,4,0,1,3624,4754.849459577108,37.331120291652006,968.7621307322343,479.01334410295124,4,0.9394378627104617,8,19.09099683586589,19,29,68.82594837191583,76.18880954297045,558.8687593785653,419.006290392559,106.71076621259947,0.6485810711150692,1,0,100.0,71.52853329243182
5,2,0,0,4468,6319.257258270249,12.702398031975944,2190.103028312051,1462.6915881571051,2,0.9109743701838406,32,65.69338867518417,6,51,117.3607184767459,101.54528066996276,1862.913874024499,693.0573376067681,96.72888305057809,2.0834448324993367,0,0,100.0,78.8588055590134
13,2,0,0,381,526.4287114271724,38.73753406040949,303.7887834838821,193.30792676733267,0,0.7682319274906758,32,96.24341414126005,1,10,4.525834545479398,3.972499045037213,190.6216398342112,125.09471023248933,60.49324204873714,2.7067727225719502,0,0,21.77979418286508,23.02180619096601
10,2,0,0,4388,4290.090280516049,38.820939228496165,2417.294027636598,461.3731495667831,4,0.6324636850402888,8,26.800593059011447,16,48,68.93531995570346,69.49206735813576,310.9610494261757,461.10873687546973,100.47738062800447,0.210740443777545,1,0,100.0,83.32194407309582
10,5,1,0,479,460.1635627842163,45.83347211950804,113.20993774888922,178.0737472188754,3,0.6235991039424418,16,59.79855602813468,2,49,3.180457230399999,2.674170067357612,136.47076033132316,92.24253418089171,56.63372036322724,1.6599979188863019,0,0,22.908316962422447,53.970377606020406
17,5,1,0,2473,3474.734147808148,47.14462145516284,712.3131693071556,534.1948831631889,2,0.7731524113303069,4,12.656594015295656,4,27,46.76809530037204,39.43887474062103,620.392086095909,431.0199576430164,83.94106768982877,0.5203658980473366,0,0,86.48598222985504,40.447260601844555
22,0,0,1,130,111.70567411434939,54.423723050648086,55.89785544802711,35.261269581990184,2,0.7673942889422416,8,25.394441101593312,19,43,1.7084491896079639,1.3697629177562536,23.88538995136735,22.54205642343853,55.05803076675413,1.724348719739037,0,0,25.37936512419679,67.31349916657531
21,2,0,1,1623,1762.5691112993654,15.575184688323969,568.5887845719982,591.5155801402784,1,0.7686313465225256,8,24.103927557091367,17,12,34.71509799751773,40.14610397458467,427.3077477518159,458.1670952071273,75.83720216908267,0.9833503752260926,0,0,57.68930001610403,50.74327316423567
17,3,0,0,469,644.621945984749,5.60694496160974,344.14482877971386,206.6236682996495,3,0.6760871485165579,8,30.79431653645567,16,9,4.6669195028190815,4.111949735716989,267.1267766596519,150.13265685628377,66.81595413522265,0.0,0,0,17.429336824849386,46.02792879343149
23,4,0,1,516,706.5420466610319,89.64083802796189,202.19239195116313,142.5467527622903,4,0.8396776944149809,4,14.87405931209318,13,40,5.7095483819950275,4.62381904645085,145.80819545078924,126.90260149603117,40.34937019440784,0.0,1,0,32.90122909099804,64.047718929337
22,2,0,1,3443,3088.880452020518,43.79484168412087,1225.9255003475134,961.0856770774897,3,0.6959256296996812,4,12.065113452225514,15,23,43.78998153223628,51.18576768586328,525.698237593187,213.8561882904511,92.115538122237,1.0708141390963102,0,0,83.91491303842638,65.71123092947501
10,4,0,0,1615,1843.3559298690752,75.56535417760728,392.96369630441853,445.8935430611228,1,0.6686035643178987,32,107.30965410613584,3,30,36.8485726338392,31.166402140244223,471.4836309099026,142.55981290105422,70.44848027864522,0.09779421749103029,0,0,53.39225334015838,39.52535392477916
20,1,0,1,1568,1781.0640452311036,40.30900429231637,993.6305732692242,259.4282620453422,2,0.7425710356286063,16,52.8757515553109,5,47,24.806910038261915,27.93790415302558,203.1714515646951,67.11578768182835,62.704575809641064,1.2295917227165147,0,0,64.7892229374011,55.08390100181737
11,6,1,0,4080,4188.548468166408,118.181544151286,1135.8941269303482,671.3360765708243,1,0.9295169466281563,8,19.965552837521198,10,42,53.91904579942402,55.388833981376955,545.7665822664517,359.1375073477309,94.24193393324761,1.189107313260342,0,0,89.42600221720551,65.54747097358603
4,1,0,0,2085,3006.6258812213996,41.273840996421,955.7498825587334,324.1408987716277,1,0.8389736780612058,4,9.899791560499484,18,55,50.99839863147484,49.2221441322991,217.03186305891842,72.36768364933741,93.00017707666174,0.015858208095068244,0,0,65.71058315830082,90.61133716639361
22,2,0,1,853,1072.3765261286223,74.58010628989709,420.24308317262796,214.03682153584595,1,0.8907480230733997,8,31.9852726869366,8,41,16.331800978486257,15.974325838193424,145.63679429923835,65.20833387633934,51.756760099962,0.9932708763354114,0,0,36.37384083996481,61.23793114456686
8,4,0,0,1127,1674.869910738224,30.296693590772552,516.709990901404,533.2733012827682,0,0.7565195469015721,16,58.32614833815308,16,22,14.88270957062839,13.574879994195165,543.9319880823036,152.86129218803177,65.88775514676381,0.7384138173257663,0,0,40.83455065337263,55.978990769680564
8,6,1,0,1682,1424.2105366274259,64.54727351334974,307.7225885295896,556.459686921373,0,0.7610789487806886,16,55.87824113863168,8,13,15.641853331808974,16.736487085962153,547.2487968410355,153.6274324549577,71.17112385926094,2.0430524123115514,0,0,33.34808105211546,41.55293786917223
21,1,0,1,2034,2188.6757761905847,71.62304276708619,463.1991983152491,306.56225376092016,1,0.912887449861133,32,123.17605740531738,7,36,33.425111793552716,32.600566128061104,304.887530860617,174.0004376027433,64.11125444966505,2.507096525353033,0,0,65.91209780879215,54.806223887403576
9,2,0,0,53,73.38360355386587,26.024764558680122,42.715517265880095,15.115867367786556,1,0.5700972903566496,16,55.32890582392717,4,27,1.2371978044075047,1.3217906988242383,11.104537542643428,9.685633049675893,51.29676689889023,0.43765274241642743,0,0,20.316586109259028,33.44212780072824
21,4,0,1,652,714.5137394284294,19.220371770269914,235.93138620942148,110.35632996749274,1,0.961611254397388,16,57.71058463486038,18,43,12.893910096198047,12.019071440195543,121.37465735292167,39.488348992839384,48.063838470970765,0.8959779121563551,0,0,35.10759733194915,67.11738273817134
18,2,0,1,2417,2376.6714339546,116.96414836683911,793.229866541179,780.1807848613666,1,0.7497443605198162,4,10.306001608043907,17,20,27.50779313440592,25.515465649325332,944.8067246873396,236.25067893053958,81.45430765496621,1.6633390883167019,0,0,62.97342054821581,62.11297966304772
0,5,1,0,3725,5581.783171806856,107.72577575975477,3176.927643071597,2098.0535265215876,1,0.6563661028843193,32,96.50527970982833,16,6,64.85787754526773,64.88421854559219,3024.0633307222633,543.463319224736,106.52596491114245,1.6290410240021194,0,0,100.0,55.58111718347177
6,4,0,0,550,776.1530825353908,80.90772018826388,414.82391893184683,104.16006938639356,0,0.651053492211209,32,91.3515018631695,2,11,8.785821825712818,8.009229358574604,147.44805563078472,85.6793626699702,54.62589233012817,1.480334019378052,0,0,16.18159028388075,24.952212124658278
3,1,0,0,234,276.7123857208497,104.02124119435426,131.3765773305101,102.68131519096022,1,0.5201722249931446,16,42.43014264203789,2,56,2.818366066255718,3.3249866036778273,141.42393070378793,53.59516707275284,49.736186987854346,2.2654224215110674,0,0,21.2663950081474,56.33532515583792
0,2,0,0,3559,4246.586220261173,15.989442894474777,1967.8778340824178,770.5340821391657,0,0.6384502980711263,16,55.7400562238367,15,10,81.74768446767635,76.90491784670772,531.7056059334423,233.02873691883374,93.44655049198172,0.171839263538011,0,0,100.0,58.82803461726509
14,1,0,0,3301,2656.6582430298904,88.87826855674754,1382.6160584066376,443.4468390936098,0,0.7053817726504353,4,11.662315274467087,3,30,16.703625465673536,14.88294856263079,611.1224279181456,439.03122710803615,56.4412684706205,1.2676656436445126,0,0,51.69353265572235,49.61189794317748
7,2,0,0,3197,4752.967772558316,37.8444997163624,1271.65738294327,556.0512177540477,6,0.836265441617693,8,30.64240112467491,16,8,25.224655374588718,23.12814196662129,436.340348934774,156.29994608710476,97.92647235184445,1.502808081895675,1,0,89.73678476017486,51.88312290236147
11,0,0,0,2990,4079.57577387238,67.04171700661543,1899.8990010050727,506.4405085595343,1,0.6339516316564862,8,22.39222015747157,2,56,72.328240186717,83.83664182010656,401.70497127048577,303.7029959230226,92.75688309835229,0.3938874562512595,0,0,100.0,61.522842187577744
21,1,0,1,1345,1110.580692011268,92.95360061430321,265.8279690783118,134.1219746221942,1,0.8156782396272252,4,11.507743169958607,16,34,9.391219938254032,7.71120225207613,119.65134326262681,77.75449439827734,63.279977863873654,0.675651734304973,0,0,32.919827201124356,66.98275578257802
21,1,0,1,104,96.0368379891866,8.850122966572378,24.06732072894659,22.465288906559646,1,0.7883325566438864,32,120.98931135526514,8,33,0.5658608935665022,0.6566361212017436,11.344466964617956,14.270850616163589,31.172556779360317,0.0,0,0,23.79896291267731,49.955130547280085
17,3,0,0,1774,2438.756581783342,84.90639082638761,724.5605317684647,725.7572934051036,1,0.7143883605671074,16,32.94583117359829,16,42,18.779022565828633,19.650839126134724,856.9510716325979,683.4333503522854,80.36560618509229,1.5093823658498993,0,0,44.45322632093223,62.74752602766752
14,6,1,0,2960,2547.9854160195027,55.009680904412726,1233.0249591976385,395.7689480936394,4,0.5046639507962419,32,97.10704486749222,13,53,20.212155009663192,21.07384604841989,394.8629046145588,242.44996833418998,66.61619123560884,0.9853989201461751,1,0,49.69368554474868,74.80824794184721
16,5,1,0,1920,2801.760017772858,55.562380265983364,1560.6309790347343,463.1075518978864,0,0.7825547543216127,16,39.97197434130359,6,51,35.96323386562289,29.93937270060513,501.52963505713456,222.30692687785813,85.40375633794743,0.0,0,0,60.09358940884931,57.57351028944175
13,1,0,0,4222,6332.678045079957,109.33698150760115,3016.34647139974,961.7378475481196,0,0.5528902173535338,4,11.434643217533672,17,43,33.50118118402381,31.932617915851125,1200.908309024731,614.9542968112742,122.30722947227757,2.8451726406256457,0,0,96.76688024826117,86.39796826093537
13,4,0,0,2393,3399.2635993279478,103.86968438191221,1246.3373158865015,1162.4377080173292,1,0.5062197878031346,8,26.693559167831918,7,52,27.73639706190125,32.514683992862224,1580.7532464067374,972.6125856747403,103.60915418312355,0.9814415443414578,0,0,69.74269800796662,61.436397419539205
17,6,1,0,3340,4399.557527117874,11.616380646954815,1783.8643379562518,621.0149988665684,2,0.5478009389720975,16,51.82569313504376,19,5,44.25770321697992,35.41100225703888,329.3067885625258,309.2183318629758,77.51255476024004,0.23609803694066225,0,0,90.55031237588216,58.904790144740076
19,2,0,1,3398,3877.449800490044,76.10627455363965,1880.2929710591734,473.1323740489143,2,0.5923423259741696,8,21.45218493929022,7,37,34.21178780334266,32.71913060598107,652.2170988336812,436.7506482686438,91.23554472228265,1.941529450306369,0,0,88.5208501033698,57.92971251586385
17,0,0,0,1651,1416.0638613846597,55.12230893477586,630.5913013256984,157.20436877359606,0,0.7330748435008183,32,84.37348865187565,18,30,22.7083305533684,23.1358879141318,194.2816319746218,55.4152156070726,60.15650031262763,0.4134499589732985,0,0,36.06537727982156,63.58378043723848
15,4,0,0,2843,3728.061045989166,18.548663396042638,1535.167125145482,417.710992293968,0,0.8615938757259786,8,21.865914723214157,14,55,19.513772800994253,19.045817642468442,514.1127314895547,385.1285829681867,80.29719228063233,0.7482869788441089,0,0,52.58227109550108,82.68576621859347
0,6,1,0,3387,3650.5275936847165,102.87090942316766,1075.8725101330795,963.746025459597,2,0.9530837272592091,32,111.31509602006722,6,32,48.49094952816276,54.46623464464509,528.0708321273072,721.2577487547893,86.61646450867852,1.482997727276957,0,0,95.07945494845829,60.297281869075526
22,4,0,1,2140,2566.2024894577185,13.223773400485818,1146.5391610948398,328.9757907043293,3,0.6369105029636927,4,11.571627258494374,8,33,35.36628074947961,35.79530607252312,179.50456260650128,255.49641515724045,77.57067473102482,1.1253820747498617,0,0,69.13613357408181,54.13399484580396
10,4,0,0,1301,1307.9907066221808,8.69120045569455,271.3652613856091,218.0786507011084,3,0.7684608675986688,32,73.32807760824166,15,40,19.75545248612508,20.99516783527634,135.63020392721245,189.88084098721018,75.6172461076132,0.27861280196601246,0,0,36.791354171892515,62.07331601474679
14,4,0,0,220,213.2920254652702,27.714287094629647,90.44042419996605,74.61020287645059,2,0.9778378912173393,16,61.37514926081813,7,7,3.6911834875348357,3.130440919547508,107.15406539568099,53.056540717249874,59.88903730432567,0.5366652518134581,0,0,15.243443409456084,30.321841425397476
11,6,1,0,2859,2936.2155033390504,39.88861450901062,1551.1968700544335,1146.3935707738042,4,0.7819784685687803,4,10.742318122157066,18,43,33.94763151647976,30.419556851939696,1185.9767727663038,345.1855837893672,65.42629114164873,1.5108030961997216,1,0,69.07304358389632,75.28303852902572
7,0,0,0,2404,3292.709797800596,12.001289404156049,895.2885180940985,1179.637563419081,0,0.7830625395503257,32,93.23369626117679,7,48,19.515077763556164,22.55343212440889,757.312205964358,238.9594076120497,89.32414559815507,0.0,0,0,58.14707501417178,61.17139050484461
21,3,0,1,1823,2002.6458543976144,78.75081779687741,492.01838229394383,776.7878386967757,3,0.5781520572361778,32,96.50541941136478,10,49,25.101131908231487,25.781102717925048,391.8653788404184,695.2959877695923,89.95589800440435,0.8980648258778213,0,1,63.75855397362634,61.1070173100869
19,5,1,1,3804,3873.2158279738733,55.27225278087837,2277.8152295772065,1166.3624156184421,1,0.6503986819979936,16,54.90230748360432,11,17,62.36205708348978,66.73244458460995,881.6950188459161,1156.6846581944228,99.28773478400214,0.978425690161933,0,0,100.0,61.978170634376134
5,1,0,0,4041,4457.543362771568,52.401719085061174,2395.4184325228366,1765.9223380222031,4,0.5913364315577627,8,20.568037010426615,3,48,28.779396133393224,26.121446477048725,2508.953173678534,1323.951640600079,81.38120820243364,2.4988909277984312,1,0,91.36786426181762,60.815487795785735
2,6,1,0,2131,1752.9630637823468,21.714184405563746,562.3513645027238,436.3180254819536,4,0.9445824128411342,32,113.3427078265349,8,6,29.0584413741704,33.49954977677724,554.662381840433,265.2588057936519,70.6560896952546,1.2214100522375504,1,0,64.45332806248045,36.85318131870931
23,4,0,1,876,1246.918546222393,55.34574461828565,353.4130067475076,421.9653193017614,0,0.7227964091970982,4,8.023225114182416,13,13,9.145960951793208,7.909346971287288,408.939257653769,347.42366682193796,78.022481652315,1.7879165838426314,0,0,39.91034937234149,51.364500035131925
12,1,0,0,1715,2034.3897517798375,49.86908361467185,678.7044531499491,796.4612193938847,2,0.6717374210399035,16,55.71744502282225,4,9,36.171685177176016,39.95992993692212,829.1355505516842,266.87019876341924,73.8324247729054,1.9172619261787096,0,0,63.74833665979363,29.072792507121076
12,6,1,0,179,156.33472625821935,49.11891279094135,58.2331203886469,48.899527513997604,4,0.8519659157788263,4,9.34324954827159,17,6,0.8534800632913333,0.7480647140591787,57.556922125153655,28.955324324006476,63.04484046880305,1.3388930126447203,1,0,10.802399033639066,44.4644706796574
1,1,0,0,1467,1469.7650784185669,30.135206365250212,776.6726097291285,568.8225948035788,1,0.6665231488790468,4,9.484149485122682,7,28,16.87117265036077,18.549166552355217,501.46214201987215,558.7137459116847,61.488235279445604,1.075255374061272,0,0,32.40232996219913,51.473613545119775
4,4,0,0,3837,5711.324328210815,15.860293501115214,1688.7329013029769,1005.7264003895352,2,0.9166557308040061,32,98.65635924888164,14,29,45.648914129071926,54.43533503504039,834.352659149989,800.5376691199907,109.49491343343995,0.8931631481683218,0,1,100.0,66.34578225945864
16,3,0,0,1457,1770.459269189361,34.981412105966214,864.5825834657443,336.5335799564654,4,0.8243253913852291,4,10.459487277880712,3,9,22.204767658316477,23.095873884249578,336.88187890253397,194.61793006148145,42.31751007425943,1.291062321343193,1,0,46.33571180021277,28.228418073548433
5,6,1,0,643,645.5613395936205,81.7360689624104,369.0780003036402,141.48899569170155,2,0.5211027593666534,16,36.44420209500028,12,36,9.457603541083826,10.320222321633722,87.15312028490274,98.49364137770304,74.68142480799511,1.453867781506134,0,0,21.77254790655426,60.36404133910093
1,1,0,0,1087,1194.006413733385,13.386195228259247,420.0572876984762,285.81651167687596,1,0.7687299256582615,8,18.905901188674214,8,34,16.84105622968884,18.094424784385687,160.76896950934577,96.30083647233614,68.96448422066635,2.179541475115163,0,0,36.79331322188138,45.98403883709851
3,2,0,0,2178,2136.470648727112,48.96731074314643,449.55351697071586,788.8307159666693,0,0.894758890266452,32,122.1496161851058,14,18,31.118152420815754,30.05218832598094,649.7768048390751,622.4903791204396,64.91286584639067,1.6571891474187577,0,0,60.8251532809194,48.82396142472694
21,1,0,1,3328,2736.4911973856797,64.15326652272054,1453.204261237452,1002.5374574782832,2,0.951636719280705,32,109.29055253955664,17,58,53.76768322045257,48.907615327614444,1049.3484903507785,703.6247907476533,96.07787944014987,0.0,0,0,81.67251922091442,85.5924194877947
10,5,1,0,4349,6042.592026880498,115.76245844964784,2920.7807627868538,1796.9946536999898,1,0.6453179320962444,32,73.90963866547995,1,21,54.81498938175974,57.630991614169446,1689.9821193414211,1244.957446400705,105.6968225427008,1.4756568409290347,0,0,100.0,44.815241694717294
7,4,0,0,72,72.340923542083,102.03987524154002,18.781723621139317,12.2755699701566,0,0.6400354369631871,16,57.76980619119278,4,14,0.4745055204249216,0.5512931680228191,16.096575798527944,10.498771871789254,54.15471194678365,1.6302628008325941,0,0,16.985006915117715,31.901983576546392
11,0,0,0,1683,2334.13169144509,110.41053326394339,1024.1288097798165,401.73483858071626,1,0.7619050504648047,8,31.31173920846222,10,38,41.25242471180204,48.104906892709245,406.71153559885636,197.37073888723154,73.37614269008286,0.22486040270680413,0,0,60.93144308977463,58.514275336264994
7,1,0,0,4051,4597.844274080672,99.30017727190517,2436.5199184258695,1331.1815768705364,2,0.5079628023875943,32,70.54313056555225,11,23,89.97461472253426,83.15791389819296,1650.4384974704517,481.57367673732557,81.29554259311584,1.858446829457132,0,0,100.0,67.0544414286085
10,3,0,0,4249,3943.1835186733274,72.74817652242015,1074.1733664191693,989.803707408307,0,0.6416338299940412,4,13.6793836216769,11,57,53.53141906342076,61.170379574537485,1007.5553444016023,981.3122195618671,90.13852506892378,2.867647308682056,0,0,95.91453835625624,80.27985068131972
21,2,0,1,1455,1980.703264028945,103.99048252118142,572.7416400262515,351.6933601831145,2,0.8678903371857104,32,81.25796902198019,11,24,37.853595597225635,32.86378409541513,409.0239122260633,141.30412226316685,68.00375334538296,1.675555045077416,0,0,70.98917265713038,54.20948198615713
19,2,0,1,1528,1625.7584401372778,70.00345686080233,456.37090970442546,244.6297675370973,3,0.9143184551691418,8,24.590923105684944,13,16,29.013801013579275,30.507290451518056,294.93943042437803,106.38177576429435,65.47487947852038,0.5242597245083128,0,0,50.738820383132825,49.12152104029447
7,0,0,0,1244,1611.4905767420053,46.14101919981346,965.2838567440159,510.50029140290593,0,0.6885617502306526,4,9.832062132363411,12,41,28.550166627594646,28.504603782211152,273.4076409103789,279.25060414891124,71.60244882394109,1.4533823471300307,0,0,44.5113983792809,64.99681233089677
7,5,1,0,625,866.2879802000705,47.81933007120376,252.79032366908027,297.97665333321555,4,0.9397997238153156,32,73.13107238251024,9,58,15.938072516752188,14.718114156808815,321.9899066345771,136.23763106262595,36.615035883494016,1.4633931509387896,1,1,37.295680781808194,64.34141203019836
16,0,0,0,1656,2441.092972833795,70.0280970314203,748.8476402307649,435.47015116351764,3,0.6358023782050035,16,49.646029063843756,11,46,34.15457113086651,37.89544064884608,237.42385758156027,287.8593166900785,59.43780963829668,0.6546216160486318,0,1,56.85426735173199,61.52781816680308
19,5,1,1,4419,3800.650093649022,98.08555661351453,832.9894977836598,864.5595534500418,1,0.5185899715873048,4,14.652730681212137,16,30,34.20683548084665,37.23055885522723,527.2864326673011,525.5475911514857,79.26401845962239,0.5042705053544775,0,0,84.03684335306382,72.90841177577983
19,1,0,1,501,403.7411391814414,20.370059144310932,239.54421275013854,126.79419891535794,1,0.5793976185340773,8,31.450643601911146,17,15,2.2289476961470216,2.5325081260616535,125.4948345062478,47.663465304987355,64.11843883711448,0.0,0,1,36.281473480751416,48.80762477648479
22,4,0,1,174,205.9981627494341,9.515500257614493,61.53199439904061,49.59746048819342,2,0.9161149942938355,8,28.94716787250701,7,14,2.801097568287467,2.9491556878048857,56.368993080891386,27.01433122406394,53.55091128438516,1.2710085402947051,0,1,25.75164633173246,38.93358300174913
15,3,0,0,3504,3451.3302312870005,95.80039200786841,1691.4736986393189,1340.4176991140525,5,0.9647238148690911,4,10.082016584057154,4,13,67.25352774203418,59.388945777000444,1945.3388923234806,736.1091290192189,73.39071298917031,1.944619664994931,1,0,100.0,41.91854811464481
13,2,0,0,2414,2723.888204308695,79.47308796074466,573.5076156366788,378.2929491932635,1,0.7914966315327986,32,104.80282325467303,13,31,26.103030097186195,26.930261738334238,475.57403213533206,227.99021583651145,75.43503918527973,0.02321759836641102,0,0,49.483208337808115,58.64718289524402
10,0,0,0,1916,1630.2498312137714,99.45068517318262,836.9070043211075,580.865058072539,3,0.8503245619138143,8,18.188033676407883,17,14,24.03317868537757,21.358650528813556,683.2964406210734,371.0970108280684,65.06749389713015,1.763471540885405,0,0,53.302309263288166,53.8466688156033
6,3,0,0,1733,1994.8776725194525,117.31780060418934,997.9259787957764,382.6614798869471,1,0.9006323890807416,32,90.40784950582002,12,36,15.711132659698205,18.288007099055434,533.0628820587272,254.4708369508861,43.207550250105314,1.293422070994448,0,0,40.78086194999904,58.10325773169336
15,5,1,0,956,848.3534031068116,33.910311313311574,198.2272133494091,259.69291235362346,2,0.5915927701292012,16,36.76098067039662,1,9,4.820545688494196,5.084203567107655,356.8040123977868,74.36514880808187,66.21252492359024,1.7393488902073666,0,0,33.99125802069061,21.93520203730289
12,4,0,0,3584,4971.04896776978,27.343577164960365,1237.993688775798,875.4440239335697,4,0.763913414910462,8,28.340691806624662,12,32,43.746214087858554,42.665079711060876,978.2688336321798,345.18233790805783,95.79968381048835,0.0,1,0,98.52605121772636,57.193196959897534
14,2,0,0,479,637.855924924004,44.21253295091954,202.86606509504296,248.72610738525438,1,0.9503155926613251,4,9.197358829902443,16,32,10.777990887161176,9.217299666550172,158.1615139130239,118.36239784717345,55.99152101178177,1.9851860374262318,0,0,24.69324799476318,54.18737835746488
23,2,0,1,2801,2386.0360648105466,105.96566437045723,815.7074043404841,274.49025530195667,2,0.6708249014771958,4,13.934954898370751,10,14,46.241153713662456,49.336593126392955,313.61164508435843,150.2434099457682,84.8545044599276,0.5442707144794992,0,0,78.76875362977037,39.77005565365999
15,5,1,0,3875,5368.600337199521,6.605844814801653,2756.2388071957166,1364.0078255474218,5,0.9754606561306206,8,17.626951274968086,2,14,45.26655342521355,37.79893959289004,1443.5051530366904,1078.6657134332702,114.3223378010617,2.2007077255781056,1,0,100.0,41.660486827920145
20,4,0,1,411,422.29055827056396,6.211209752573602,94.79392294341253,157.57940380986636,3,0.8386913601757194,4,12.353920827232363,11,40,4.798316715300616,3.9993068156221243,129.29238937093803,86.13380687824713,59.40209827333557,0.0,0,0,33.01153088854363,54.95717335676599
22,2,0,1,4941,5173.235992689824,29.930434494711434,2380.184276872321,1246.502268773536,7,0.822594986651248,4,9.654815439292797,3,50,37.272125378195064,30.690481296069713,652.2035069183651,479.95416150481935,103.26650464831799,1.905990118971605,1,0,100.0,70.74749456498574
23,4,0,1,481,445.3398634471338,48.23037400934572,129.77808257690117,156.80589277420194,4,0.5140965288781747,4,9.19258467837851,8,56,7.614939671972221,8.891508664012404,160.6229214003014,123.51220760398233,51.02265800969443,1.978081302982774,1,0,38.38838188702054,62.99366359857812
8,2,0,0,2772,3838.424117344004,39.76980015623624,1354.9164881994072,1477.595955698496,2,0.5049452273054305,4,11.501261728591897,16,12,46.87835844340316,45.83930631738317,1381.201510819376,699.3774768488986,85.71748740593858,1.865117647319995,0,1,92.2674729970658,62.27547169166607
2,1,0,0,3111,3370.1277419327153,99.86555191910901,676.9965880057738,405.59668888301746,2,0.5759254716128329,4,15.708935991227468,15,19,57.378468677925234,49.48221397376824,207.54523333792926,374.7291774590341,87.01094172781245,1.45896729004837,0,0,100.0,60.02054214406445
18,5,1,1,3273,2730.2878633156665,84.31807434936577,863.9981133272059,673.404185807944,1,0.9478728687990385,16,34.78897315483457,9,11,43.6491051349104,47.70111566045889,675.4682105579617,607.4446907475345,69.99851213664532,2.4708635724728047,0,0,74.78821341125169,46.25115678395292
19,4,0,1,1680,2480.3095623235677,101.35087342090102,666.050381305511,758.7930812062257,1,0.8803206938575229,4,11.5520985188641,14,53,27.776320298013935,27.173633235633407,627.950557608854,709.6083392516903,76.09521973076909,3.1665807066950467,0,0,72.92907689976842,76.01560083764835
4,3,0,0,4721,4622.430475976462,49.132433873683134,1856.3166024423454,1616.247825079844,0,0.7478568415214261,4,8.740745784746803,14,15,42.92932298185801,50.22203439452002,1064.8645961252575,490.55827527061297,101.82695690667734,2.131065268452511,0,0,90.41270552539119,65.53264518186771
9,1,0,0,319,464.2483861565152,73.51818274396084,122.22589198001866,69.14826226462415,2,0.7358947172320404,16,39.79657416012824,19,36,2.695181668273927,2.232479380018363,36.76499255565323,38.99216057294918,57.210562402382465,0.22419410951072155,0,0,21.065374782756475,59.172564296533324
16,6,1,0,1173,1185.746819569255,64.27737665764472,633.5765969303246,320.1937593241354,2,0.5614776829340355,8,20.3542998791174,6,56,22.76115603568773,20.523068825561623,279.8826239436608,284.27256199290576,61.76165093183983,0.4878654613084105,0,0,38.24081871403458,62.71427768674152
14,3,0,0,3226,4458.3275361472815,59.59355307099779,2466.178589795429,663.7403518529381,1,0.6856487463881152,4,12.055561124138876,18,33,33.16868693111238,39.31147087656543,409.183446463029,586.9150461399914,113.43577607992395,1.7525692199043423,0,0,85.01839842856668,72.16711921215654
22,5,1,1,3442,4353.9704451311745,38.131869123684865,2342.940547102541,1422.0896508749968,3,0.5719555457848703,4,14.258355588598862,6,47,27.685628967893987,30.05683973953218,1864.6311769125095,738.6606646204451,77.96685956678397,0.9426195267116887,0,0,85.8690184611275,70.83512136932359
7,2,0,0,4583,6429.483378165723,86.56037250649749,3810.8906455651318,1191.9691641467784,3,0.6307620889533222,4,10.676400053830317,12,11,100.0786714604782,99.5519953738709,1535.1862230299316,374.71316663594024,102.21245722965234,2.3792464531424926,0,0,100.0,49.72446116164993
14,6,1,0,1092,1619.7445890356948,65.26340468699246,916.5463459402614,292.5994195980093,1,0.50307267430458,32,113.93451130635367,2,17,23.73243567578592,26.750564032814978,299.8828940623164,243.69763649874812,99.01574948557345,1.718557417977113,0,0,39.30522123252841,34.342465452177755
20,3,0,1,1691,2384.3752361075926,14.039319825228588,743.7227952480982,789.0864514608862,1,0.6833910526978443,16,32.51749150372322,7,43,33.946045926937714,36.72453591494597,639.7176591182141,488.2668676189965,79.08933465830819,1.0192187538251152,0,0,70.19220733964768,55.11263442739484
13,1,0,0,2491,2696.6709421075857,5.06007419868602,878.5333495184589,950.852256090163,3,0.8218777983501263,4,8.444400721254329,10,51,51.030574720012794,42.88747923316672,734.4881199308793,442.63324308938206,77.73639104643998,2.4281766110080287,0,0,83.92291109829398,64.33078279241302
19,6,1,1,3347,4585.900206795017,7.336690618350921,1894.2692978156479,930.9418594203212,2,0.8298871579531976,32,74.84682732443176,15,50,86.14672810769484,92.32129826879506,542.5006253055694,781.7419691039485,95.82517793551574,1.4463845553867194,0,0,100.0,77.57492273195187
